Event	ID	Name			Wwise Object Path	Notes
	1002703731	Voiceline			\Default Work Unit\Voiceline	

Switch Group	ID	Name			Wwise Object Path	Notes
	408582676	Types			\Default Work Unit\Types	
	1493036792	Roles			\Default Work Unit\Roles	

Switch	ID	Name	Switch Group			Notes
	993089949	LevelPanel	Types			
	1593864692	Defeat	Types			
	1825909681	AllyDead	Types			
	1941003890	Wave	Types			
	2030840469	Kill	Types			
	2227248325	CharacterSelected	Types			
	2716678721	Victory	Types			
	2745196565	HealAlly	Types			
	2766121599	Ride	Types			
	3013823463	EnergySelf	Types			
	3178938455	EnergyAlly	Types			
	3506714309	HealSelf	Types			
	313898792	PYROMANIAC	Roles			
	778039303	HACKER	Roles			
	1842327993	PILOT	Roles			
	2550763292	SNIPER	Roles			
	3142410969	MEDIC	Roles			

Game Parameter	ID	Name			Wwise Object Path	Notes
	133642231	General			\Default Work Unit\General	
	1002703731	Voiceline			\Default Work Unit\Voiceline	

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	483208147	Ines_HealSelf_01_FXLoud	C:\Users\Noa\Perforce\NoaLittlePc\MissionAetheria\MissionAetheria_WwiseProject\.cache\Mac\SFX\Ines_HealSelf_01_FXLoud_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICELINE\Roles\Hacker\HealSelf\Ines_HealSelf_01_FXLoud		596972
	486946511	Ivan_EnergyAlly_01_RadioFX	C:\Users\Noa\Perforce\NoaLittlePc\MissionAetheria\MissionAetheria_WwiseProject\.cache\Mac\SFX\Ivan_EnergyAlly_01_RadioFX_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICELINE\Roles\Sniper\EnergyAlly\Ivan_EnergyAlly_01_RadioFX		304248
	488945057	Max_Kill_02_FXLoud	C:\Users\Noa\Perforce\NoaLittlePc\MissionAetheria\MissionAetheria_WwiseProject\.cache\Mac\SFX\Max_Kill_02_FXLoud_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICELINE\Roles\Pyromaniac\Kill\Max_Kill_02_FXLoud		510512
	497028037	Max_HealSelf_02_FXLoud	C:\Users\Noa\Perforce\NoaLittlePc\MissionAetheria\MissionAetheria_WwiseProject\.cache\Mac\SFX\Max_HealSelf_02_FXLoud_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICELINE\Roles\Pyromaniac\HealSelf\Max_HealSelf_02_FXLoud		565584
	505494893	Henrick_EnergySelf_02_FXLoud	C:\Users\Noa\Perforce\NoaLittlePc\MissionAetheria\MissionAetheria_WwiseProject\.cache\Mac\SFX\Henrick_EnergySelf_02_FXLoud_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICELINE\Roles\Pilot\EnergySelf\Henrick_EnergySelf_02_FXLoud		579732
	514635203	Ivan_Defeat_02_FXLoud	C:\Users\Noa\Perforce\NoaLittlePc\MissionAetheria\MissionAetheria_WwiseProject\.cache\Mac\SFX\Ivan_Defeat_02_FXLoud_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICELINE\Roles\Sniper\Defeat\Ivan_Defeat_02_FXLoud		230096
	518053563	Prya_HealAlly_02_FXLoud	C:\Users\Noa\Perforce\NoaLittlePc\MissionAetheria\MissionAetheria_WwiseProject\.cache\Mac\SFX\Prya_HealAlly_02_FXLoud_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICELINE\Roles\Medic\HealAlly\Prya_HealAlly_02_FXLoud		514256
	523912050	Max_EnergyAlly_01_RadioFX	C:\Users\Noa\Perforce\NoaLittlePc\MissionAetheria\MissionAetheria_WwiseProject\.cache\Mac\SFX\Max_EnergyAlly_01_RadioFX_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICELINE\Roles\Pyromaniac\EnergyAlly\Max_EnergyAlly_01_RadioFX		301732
	526393340	Henrick_Ride_01_FXLoud	C:\Users\Noa\Perforce\NoaLittlePc\MissionAetheria\MissionAetheria_WwiseProject\.cache\Mac\SFX\Henrick_Ride_01_FXLoud_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICELINE\Roles\Pilot\Ride\Henrick_Ride_01_FXLoud		530432
	534316649	Max_HealAlly_02_FXLoud	C:\Users\Noa\Perforce\NoaLittlePc\MissionAetheria\MissionAetheria_WwiseProject\.cache\Mac\SFX\Max_HealAlly_02_FXLoud_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICELINE\Roles\Pyromaniac\HealAlly\Max_HealAlly_02_FXLoud		712408
	549402260	Ines_Ride_01_FXLoud	C:\Users\Noa\Perforce\NoaLittlePc\MissionAetheria\MissionAetheria_WwiseProject\.cache\Mac\SFX\Ines_Ride_01_FXLoud_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICELINE\Roles\Hacker\Ride\Ines_Ride_01_FXLoud		333204
	552906626	Ines_LevelPanel_01_FXLoud	C:\Users\Noa\Perforce\NoaLittlePc\MissionAetheria\MissionAetheria_WwiseProject\.cache\Mac\SFX\Ines_LevelPanel_01_FXLoud_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICELINE\Roles\Hacker\LevelPanel\Ines_LevelPanel_01_FXLoud		453904
	555867759	Henrick_Victory_01_FXLoud	C:\Users\Noa\Perforce\NoaLittlePc\MissionAetheria\MissionAetheria_WwiseProject\.cache\Mac\SFX\Henrick_Victory_01_FXLoud_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICELINE\Roles\Pilot\Victory\Henrick_Victory_01_FXLoud		574636
	559958491	Ines_CharacterSelected_01_InHeadFX	C:\Users\Noa\Perforce\NoaLittlePc\MissionAetheria\MissionAetheria_WwiseProject\.cache\Mac\SFX\Ines_CharacterSelected_01_InHeadFX_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICELINE\Roles\Hacker\CharacterSelected\Ines_CharacterSelected_01_InHeadFX		508248
	568286703	Max_HealSelf_04_FXLoud	C:\Users\Noa\Perforce\NoaLittlePc\MissionAetheria\MissionAetheria_WwiseProject\.cache\Mac\SFX\Max_HealSelf_04_FXLoud_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICELINE\Roles\Pyromaniac\HealSelf\Max_HealSelf_04_FXLoud		487272
	571946817	Max_Defeat_03_FXLoud	C:\Users\Noa\Perforce\NoaLittlePc\MissionAetheria\MissionAetheria_WwiseProject\.cache\Mac\SFX\Max_Defeat_03_FXLoud_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICELINE\Roles\Pyromaniac\Defeat\Max_Defeat_03_FXLoud		837604
	576637396	Ines_Defeat_02_FXLoud	C:\Users\Noa\Perforce\NoaLittlePc\MissionAetheria\MissionAetheria_WwiseProject\.cache\Mac\SFX\Ines_Defeat_02_FXLoud_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICELINE\Roles\Hacker\Defeat\Ines_Defeat_02_FXLoud		650492
	579794976	Ines_Defeat_01_FXLoud	C:\Users\Noa\Perforce\NoaLittlePc\MissionAetheria\MissionAetheria_WwiseProject\.cache\Mac\SFX\Ines_Defeat_01_FXLoud_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICELINE\Roles\Hacker\Defeat\Ines_Defeat_01_FXLoud		403336
	583228504	Prya_CharacterSelected_01_InHeadFX	C:\Users\Noa\Perforce\NoaLittlePc\MissionAetheria\MissionAetheria_WwiseProject\.cache\Mac\SFX\Prya_CharacterSelected_01_InHeadFX_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICELINE\Roles\Medic\CharacterSelected\Prya_CharacterSelected_01_InHeadFX		268748
	591047779	Prya_Kill_03_FXLoud	C:\Users\Noa\Perforce\NoaLittlePc\MissionAetheria\MissionAetheria_WwiseProject\.cache\Mac\SFX\Prya_Kill_03_FXLoud_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICELINE\Roles\Medic\Kill\Prya_Kill_03_FXLoud		530628
	592773668	Max_EnergySelf_03_FXLoud	C:\Users\Noa\Perforce\NoaLittlePc\MissionAetheria\MissionAetheria_WwiseProject\.cache\Mac\SFX\Max_EnergySelf_03_FXLoud_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICELINE\Roles\Pyromaniac\EnergySelf\Max_EnergySelf_03_FXLoud		406640
	607147579	Max_Wave_02_RadioFX	C:\Users\Noa\Perforce\NoaLittlePc\MissionAetheria\MissionAetheria_WwiseProject\.cache\Mac\SFX\Max_Wave_02_RadioFX_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICELINE\Roles\Pyromaniac\Wave\Max_Wave_02_RadioFX		744084
	611269190	Prya_Ride_01_FXLoud	C:\Users\Noa\Perforce\NoaLittlePc\MissionAetheria\MissionAetheria_WwiseProject\.cache\Mac\SFX\Prya_Ride_01_FXLoud_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICELINE\Roles\Medic\Ride\Prya_Ride_01_FXLoud		625316
	618083270	Max_AllyDead_03_InHeadFX	C:\Users\Noa\Perforce\NoaLittlePc\MissionAetheria\MissionAetheria_WwiseProject\.cache\Mac\SFX\Max_AllyDead_03_InHeadFX_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICELINE\Roles\Pyromaniac\AllyDead\Max_AllyDead_03_InHeadFX		487672
	626635675	Prya_EnergySelf_02_FXLoud	C:\Users\Noa\Perforce\NoaLittlePc\MissionAetheria\MissionAetheria_WwiseProject\.cache\Mac\SFX\Prya_EnergySelf_02_FXLoud_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICELINE\Roles\Medic\EnergySelf\Prya_EnergySelf_02_FXLoud		315236
	633157517	Ivan_EnergySelf_02_FXLoud	C:\Users\Noa\Perforce\NoaLittlePc\MissionAetheria\MissionAetheria_WwiseProject\.cache\Mac\SFX\Ivan_EnergySelf_02_FXLoud_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICELINE\Roles\Sniper\EnergySelf\Ivan_EnergySelf_02_FXLoud		266824
	637126184	Henrick_Victory_02_FXLoud	C:\Users\Noa\Perforce\NoaLittlePc\MissionAetheria\MissionAetheria_WwiseProject\.cache\Mac\SFX\Henrick_Victory_02_FXLoud_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICELINE\Roles\Pilot\Victory\Henrick_Victory_02_FXLoud		572376
	660976024	Henrick_Defeat_01_FXLoud	C:\Users\Noa\Perforce\NoaLittlePc\MissionAetheria\MissionAetheria_WwiseProject\.cache\Mac\SFX\Henrick_Defeat_01_FXLoud_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICELINE\Roles\Pilot\Defeat\Henrick_Defeat_01_FXLoud		666380
	665130804	Ines_EnergyAlly_01-RadioFX	C:\Users\Noa\Perforce\NoaLittlePc\MissionAetheria\MissionAetheria_WwiseProject\.cache\Mac\SFX\Ines_EnergyAlly_01-RadioFX_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICELINE\Roles\Hacker\EnergyAlly\Ines_EnergyAlly_01-RadioFX		465528
	670887872	Prya_EnergyAlly_03-RadioFX	C:\Users\Noa\Perforce\NoaLittlePc\MissionAetheria\MissionAetheria_WwiseProject\.cache\Mac\SFX\Prya_EnergyAlly_03-RadioFX_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICELINE\Roles\Medic\EnergyAlly\Prya_EnergyAlly_03-RadioFX		506356
	677179707	Ivan_Victory_01_FXLoud	C:\Users\Noa\Perforce\NoaLittlePc\MissionAetheria\MissionAetheria_WwiseProject\.cache\Mac\SFX\Ivan_Victory_01_FXLoud_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICELINE\Roles\Sniper\Victory\Ivan_Victory_01_FXLoud		479436
	678563449	Henrick_HealSelf_02_FXLoud	C:\Users\Noa\Perforce\NoaLittlePc\MissionAetheria\MissionAetheria_WwiseProject\.cache\Mac\SFX\Henrick_HealSelf_02_FXLoud_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICELINE\Roles\Pilot\HealSelf\Henrick_HealSelf_02_FXLoud		680968
	704238245	Henrick_HealSelf_01_FXLoud	C:\Users\Noa\Perforce\NoaLittlePc\MissionAetheria\MissionAetheria_WwiseProject\.cache\Mac\SFX\Henrick_HealSelf_01_FXLoud_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICELINE\Roles\Pilot\HealSelf\Henrick_HealSelf_01_FXLoud		445384
	706997353	Ivan_Wave_02_RadioFX	C:\Users\Noa\Perforce\NoaLittlePc\MissionAetheria\MissionAetheria_WwiseProject\.cache\Mac\SFX\Ivan_Wave_02_RadioFX_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICELINE\Roles\Sniper\Wave\Ivan_Wave_02_RadioFX		427896
	717833204	Max_Wave_03_RadioFX	C:\Users\Noa\Perforce\NoaLittlePc\MissionAetheria\MissionAetheria_WwiseProject\.cache\Mac\SFX\Max_Wave_03_RadioFX_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICELINE\Roles\Pyromaniac\Wave\Max_Wave_03_RadioFX		404472
	718126907	Max_HealAlly_03_FXLoud	C:\Users\Noa\Perforce\NoaLittlePc\MissionAetheria\MissionAetheria_WwiseProject\.cache\Mac\SFX\Max_HealAlly_03_FXLoud_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICELINE\Roles\Pyromaniac\HealAlly\Max_HealAlly_03_FXLoud		355812
	736914906	Henrick_EnergyAlly_03-RadioFX	C:\Users\Noa\Perforce\NoaLittlePc\MissionAetheria\MissionAetheria_WwiseProject\.cache\Mac\SFX\Henrick_EnergyAlly_03-RadioFX_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICELINE\Roles\Pilot\EnergyAlly\Henrick_EnergyAlly_03-RadioFX		561664
	745939342	Ines_HealSelf_03_FXLoud	C:\Users\Noa\Perforce\NoaLittlePc\MissionAetheria\MissionAetheria_WwiseProject\.cache\Mac\SFX\Ines_HealSelf_03_FXLoud_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICELINE\Roles\Hacker\HealSelf\Ines_HealSelf_03_FXLoud		343580
	759955983	Ines_AllyDead_01-InHeadFX	C:\Users\Noa\Perforce\NoaLittlePc\MissionAetheria\MissionAetheria_WwiseProject\.cache\Mac\SFX\Ines_AllyDead_01-InHeadFX_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICELINE\Roles\Hacker\AllyDead\Ines_AllyDead_01-InHeadFX		558084
	776129353	Prya_Defeat_01_FXLoud	C:\Users\Noa\Perforce\NoaLittlePc\MissionAetheria\MissionAetheria_WwiseProject\.cache\Mac\SFX\Prya_Defeat_01_FXLoud_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICELINE\Roles\Medic\Defeat\Prya_Defeat_01_FXLoud		405384
	790018970	Ines_EnergyAlly_03-RadioFX	C:\Users\Noa\Perforce\NoaLittlePc\MissionAetheria\MissionAetheria_WwiseProject\.cache\Mac\SFX\Ines_EnergyAlly_03-RadioFX_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICELINE\Roles\Hacker\EnergyAlly\Ines_EnergyAlly_03-RadioFX		389760
	794087506	Ines_HealAlly_01_FXLoud	C:\Users\Noa\Perforce\NoaLittlePc\MissionAetheria\MissionAetheria_WwiseProject\.cache\Mac\SFX\Ines_HealAlly_01_FXLoud_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICELINE\Roles\Hacker\HealAlly\Ines_HealAlly_01_FXLoud		370664
	814833133	Henrick_Wave_01_RadioFX	C:\Users\Noa\Perforce\NoaLittlePc\MissionAetheria\MissionAetheria_WwiseProject\.cache\Mac\SFX\Henrick_Wave_01_RadioFX_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICELINE\Roles\Pilot\Wave\Henrick_Wave_01_RadioFX		593004
	818269423	Ines_Victory_01_FXLoud	C:\Users\Noa\Perforce\NoaLittlePc\MissionAetheria\MissionAetheria_WwiseProject\.cache\Mac\SFX\Ines_Victory_01_FXLoud_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICELINE\Roles\Hacker\Victory\Ines_Victory_01_FXLoud		382288
	819810092	Henrick_AllyDead_02-InHeadFX	C:\Users\Noa\Perforce\NoaLittlePc\MissionAetheria\MissionAetheria_WwiseProject\.cache\Mac\SFX\Henrick_AllyDead_02-InHeadFX_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICELINE\Roles\Pilot\AllyDead\Henrick_AllyDead_02-InHeadFX		433520
	823944225	Prya_EnergyAlly_02-RadioFX	C:\Users\Noa\Perforce\NoaLittlePc\MissionAetheria\MissionAetheria_WwiseProject\.cache\Mac\SFX\Prya_EnergyAlly_02-RadioFX_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICELINE\Roles\Medic\EnergyAlly\Prya_EnergyAlly_02-RadioFX		366692
	834648728	Henrick_LevelPanel_02_FXLoud	C:\Users\Noa\Perforce\NoaLittlePc\MissionAetheria\MissionAetheria_WwiseProject\.cache\Mac\SFX\Henrick_LevelPanel_02_FXLoud_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICELINE\Roles\Pilot\LevelPanel\Henrick_LevelPanel_02_FXLoud		386544
	851612061	Ines_HealAlly_03_FXLoud	C:\Users\Noa\Perforce\NoaLittlePc\MissionAetheria\MissionAetheria_WwiseProject\.cache\Mac\SFX\Ines_HealAlly_03_FXLoud_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICELINE\Roles\Hacker\HealAlly\Ines_HealAlly_03_FXLoud		524808
	870900210	Prya_Kill_02_FXLoud	C:\Users\Noa\Perforce\NoaLittlePc\MissionAetheria\MissionAetheria_WwiseProject\.cache\Mac\SFX\Prya_Kill_02_FXLoud_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICELINE\Roles\Medic\Kill\Prya_Kill_02_FXLoud		237136
	877893039	Henrick_Kill_04_FXLoud	C:\Users\Noa\Perforce\NoaLittlePc\MissionAetheria\MissionAetheria_WwiseProject\.cache\Mac\SFX\Henrick_Kill_04_FXLoud_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICELINE\Roles\Pilot\Kill\Henrick_Kill_04_FXLoud		322468
	879353775	Henrick_HealAlly_02_FXLoud	C:\Users\Noa\Perforce\NoaLittlePc\MissionAetheria\MissionAetheria_WwiseProject\.cache\Mac\SFX\Henrick_HealAlly_02_FXLoud_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICELINE\Roles\Pilot\HealAlly\Henrick_HealAlly_02_FXLoud		468232
	880741557	Henrick_Kill_01_FXLoud	C:\Users\Noa\Perforce\NoaLittlePc\MissionAetheria\MissionAetheria_WwiseProject\.cache\Mac\SFX\Henrick_Kill_01_FXLoud_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICELINE\Roles\Pilot\Kill\Henrick_Kill_01_FXLoud		447860
	881612466	Ines_HealSelf_02_FXLoud	C:\Users\Noa\Perforce\NoaLittlePc\MissionAetheria\MissionAetheria_WwiseProject\.cache\Mac\SFX\Ines_HealSelf_02_FXLoud_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICELINE\Roles\Hacker\HealSelf\Ines_HealSelf_02_FXLoud		284104
	886843360	Max_Kill_01_FXLoud	C:\Users\Noa\Perforce\NoaLittlePc\MissionAetheria\MissionAetheria_WwiseProject\.cache\Mac\SFX\Max_Kill_01_FXLoud_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICELINE\Roles\Pyromaniac\Kill\Max_Kill_01_FXLoud		850388
	892683103	Henrick_CharacterSelected_01_InHeadFX	C:\Users\Noa\Perforce\NoaLittlePc\MissionAetheria\MissionAetheria_WwiseProject\.cache\Mac\SFX\Henrick_CharacterSelected_01_InHeadFX_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICELINE\Roles\Pilot\CharacterSelected\Henrick_CharacterSelected_01_InHeadFX		220140
	904848400	Max_Kill_03_FXLoud	C:\Users\Noa\Perforce\NoaLittlePc\MissionAetheria\MissionAetheria_WwiseProject\.cache\Mac\SFX\Max_Kill_03_FXLoud_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICELINE\Roles\Pyromaniac\Kill\Max_Kill_03_FXLoud		569696
	911042817	Ines_Kill_03_FXLoud	C:\Users\Noa\Perforce\NoaLittlePc\MissionAetheria\MissionAetheria_WwiseProject\.cache\Mac\SFX\Ines_Kill_03_FXLoud_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICELINE\Roles\Hacker\Kill\Ines_Kill_03_FXLoud		541416
	941357620	Henrick_Kill_03_FXLoud	C:\Users\Noa\Perforce\NoaLittlePc\MissionAetheria\MissionAetheria_WwiseProject\.cache\Mac\SFX\Henrick_Kill_03_FXLoud_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICELINE\Roles\Pilot\Kill\Henrick_Kill_03_FXLoud		523828
	943074743	Ivan_HealSelf_03_FXLoud	C:\Users\Noa\Perforce\NoaLittlePc\MissionAetheria\MissionAetheria_WwiseProject\.cache\Mac\SFX\Ivan_HealSelf_03_FXLoud_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICELINE\Roles\Sniper\HealSelf\Ivan_HealSelf_03_FXLoud		437972
	943493838	Prya_HealAlly_03_FXLoud	C:\Users\Noa\Perforce\NoaLittlePc\MissionAetheria\MissionAetheria_WwiseProject\.cache\Mac\SFX\Prya_HealAlly_03_FXLoud_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICELINE\Roles\Medic\HealAlly\Prya_HealAlly_03_FXLoud		618208
	954288621	Ines_Victory_02_FXLoud	C:\Users\Noa\Perforce\NoaLittlePc\MissionAetheria\MissionAetheria_WwiseProject\.cache\Mac\SFX\Ines_Victory_02_FXLoud_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICELINE\Roles\Hacker\Victory\Ines_Victory_02_FXLoud		504340
	967096488	Ines_EnergySelf_03_FXLoud	C:\Users\Noa\Perforce\NoaLittlePc\MissionAetheria\MissionAetheria_WwiseProject\.cache\Mac\SFX\Ines_EnergySelf_03_FXLoud_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICELINE\Roles\Hacker\EnergySelf\Ines_EnergySelf_03_FXLoud		641276
	967986764	Ivan_Kill_04_FXLoud	C:\Users\Noa\Perforce\NoaLittlePc\MissionAetheria\MissionAetheria_WwiseProject\.cache\Mac\SFX\Ivan_Kill_04_FXLoud_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICELINE\Roles\Sniper\Kill\Ivan_Kill_04_FXLoud		386776
	970798864	Ines_AllyDead_03-InHeadFX	C:\Users\Noa\Perforce\NoaLittlePc\MissionAetheria\MissionAetheria_WwiseProject\.cache\Mac\SFX\Ines_AllyDead_03-InHeadFX_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICELINE\Roles\Hacker\AllyDead\Ines_AllyDead_03-InHeadFX		425824
	979709759	Ines_EnergyAlly_02-RadioFX	C:\Users\Noa\Perforce\NoaLittlePc\MissionAetheria\MissionAetheria_WwiseProject\.cache\Mac\SFX\Ines_EnergyAlly_02-RadioFX_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICELINE\Roles\Hacker\EnergyAlly\Ines_EnergyAlly_02-RadioFX		345488
	990854256	Ines_Wave_02-RadioFX	C:\Users\Noa\Perforce\NoaLittlePc\MissionAetheria\MissionAetheria_WwiseProject\.cache\Mac\SFX\Ines_Wave_02-RadioFX_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICELINE\Roles\Hacker\Wave\Ines_Wave_02-RadioFX		490896
	1002271152	Ivan_CharacterSelected_02_InHeadFX	C:\Users\Noa\Perforce\NoaLittlePc\MissionAetheria\MissionAetheria_WwiseProject\.cache\Mac\SFX\Ivan_CharacterSelected_02_InHeadFX_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICELINE\Roles\Sniper\CharacterSelected\Ivan_CharacterSelected_02_InHeadFX		483748
	1017441674	Max_HealSelf_01_FXLoud	C:\Users\Noa\Perforce\NoaLittlePc\MissionAetheria\MissionAetheria_WwiseProject\.cache\Mac\SFX\Max_HealSelf_01_FXLoud_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICELINE\Roles\Pyromaniac\HealSelf\Max_HealSelf_01_FXLoud		375588
	1025731252	Ines_Kill_01_FXLoud	C:\Users\Noa\Perforce\NoaLittlePc\MissionAetheria\MissionAetheria_WwiseProject\.cache\Mac\SFX\Ines_Kill_01_FXLoud_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICELINE\Roles\Hacker\Kill\Ines_Kill_01_FXLoud		451244
	1031448775	Max_Wave_01_RadioFX	C:\Users\Noa\Perforce\NoaLittlePc\MissionAetheria\MissionAetheria_WwiseProject\.cache\Mac\SFX\Max_Wave_01_RadioFX_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICELINE\Roles\Pyromaniac\Wave\Max_Wave_01_RadioFX		673968
	1041655240	Max_Victory_02_FXLoud	C:\Users\Noa\Perforce\NoaLittlePc\MissionAetheria\MissionAetheria_WwiseProject\.cache\Mac\SFX\Max_Victory_02_FXLoud_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICELINE\Roles\Pyromaniac\Victory\Max_Victory_02_FXLoud		695852
	1043787928	Ivan_HealAlly_03_FXLoud	C:\Users\Noa\Perforce\NoaLittlePc\MissionAetheria\MissionAetheria_WwiseProject\.cache\Mac\SFX\Ivan_HealAlly_03_FXLoud_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICELINE\Roles\Sniper\HealAlly\Ivan_HealAlly_03_FXLoud		381252
	1043916013	Henrick_AllyDead_03-InHeadFX	C:\Users\Noa\Perforce\NoaLittlePc\MissionAetheria\MissionAetheria_WwiseProject\.cache\Mac\SFX\Henrick_AllyDead_03-InHeadFX_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICELINE\Roles\Pilot\AllyDead\Henrick_AllyDead_03-InHeadFX		576088
	1055761193	Ivan_AllyDead_01_InHeadFX	C:\Users\Noa\Perforce\NoaLittlePc\MissionAetheria\MissionAetheria_WwiseProject\.cache\Mac\SFX\Ivan_AllyDead_01_InHeadFX_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICELINE\Roles\Sniper\AllyDead\Ivan_AllyDead_01_InHeadFX		367532
	1071309292	Max_EnergySelf_02_FXLoud	C:\Users\Noa\Perforce\NoaLittlePc\MissionAetheria\MissionAetheria_WwiseProject\.cache\Mac\SFX\Max_EnergySelf_02_FXLoud_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICELINE\Roles\Pyromaniac\EnergySelf\Max_EnergySelf_02_FXLoud		510192

